date,open,high,low,close
2020-4-3,0.996023,0.996023,0.95956,0.962731
2020-4-7,0.957876,0.982461,0.93932,0.982461
2020-4-11,0.989312,1.04,0.989312,1.01
2020-4-15,1.0,1.0,0.989214,0.989214
2020-4-19,0.961272,1.04,0.961272,1.04
2020-4-23,1.02,1.02,0.962334,0.995334
2020-4-27,1.01,1.05,1.01,1.05
2020-4-30,1.06,1.1,1.06,1.1
2020-5-3,1.05,1.09,1.05,1.09
2020-5-7,1.06,1.07,1.02,1.02
2020-5-11,1.04,1.05,0.961283,0.961283
2020-5-15,0.936244,1.07,0.936244,1.05
2020-5-19,1.03,1.06,1.03,1.06
2020-5-23,1.06,1.06,1.02,1.05
2020-5-27,1.07,1.07,1.02,1.07
2020-5-31,1.07,1.11,1.07,1.11
2020-6-3,1.1,1.15,1.1,1.12
2020-6-7,1.12,1.15,1.12,1.15
2020-6-11,1.14,1.24,1.14,1.24
2020-6-15,1.14,1.25,1.14,1.18
2020-6-19,1.17,1.26,1.17,1.24
2020-6-23,1.22,1.23,1.2,1.23
2020-6-27,1.24,1.24,1.16,1.16
2020-6-30,1.11,1.14,1.11,1.14
2020-7-3,1.12,1.15,1.12,1.13
2020-7-7,1.13,1.16,1.12,1.16
2020-7-11,1.16,1.21,1.16,1.16
2020-7-15,1.2,1.31,1.18,1.31
2020-7-19,1.32,1.47,1.32,1.47
2020-7-23,1.46,1.67,1.46,1.67
2020-7-27,1.59,1.59,1.52,1.52
2020-7-31,1.47,1.54,1.47,1.54
2020-8-3,1.52,1.6,1.52,1.6
2020-8-7,1.69,1.71,1.64,1.71
2020-8-11,1.78,1.97,1.78,1.97
2020-8-15,1.87,3.5,1.87,3.5
2020-8-19,3.41,4.42,3.41,4.23
2020-8-23,3.83,3.87,3.2,3.41
2020-8-27,3.5,3.67,3.25,3.26
2020-8-31,3.1,3.38,3.1,3.38
2020-9-3,3.61,3.61,3.29,3.29
2020-9-7,2.51,2.64,2.3,2.49
2020-9-11,2.4,2.44,2.32,2.44
2020-9-15,2.49,3.07,2.49,2.87
2020-9-19,2.5,2.55,2.43,2.43
2020-9-23,2.55,2.55,2.17,2.22
2020-9-27,2.17,2.51,2.17,2.51
2020-9-30,2.48,2.48,2.42,2.45
2020-10-3,2.56,2.62,2.45,2.45
2020-10-7,2.42,2.42,2.18,2.18
2020-10-11,2.29,2.42,2.29,2.42
2020-10-15,2.44,2.52,2.44,2.51
2020-10-19,2.69,3.19,2.69,3.07
2020-10-23,2.94,3.22,2.87,3.22
2020-10-27,3.37,3.44,3.18,3.18
2020-10-31,3.15,3.22,3.02,3.22
2020-11-3,3.21,3.22,3.12,3.12
2020-11-7,3.16,3.54,3.16,3.54
2020-11-11,3.44,3.81,3.44,3.81
2020-11-15,3.76,4.31,3.76,4.31
2020-11-19,4.4,5.19,4.4,5.19
2020-11-23,5.81,7.03,5.81,7.03
2020-11-27,7.92,7.92,6.03,6.03
2020-11-30,6.44,7.02,6.44,7.02
2020-12-3,7.04,7.1,6.82,7.1
2020-12-7,7.38,8.44,7.28,8.44
2020-12-11,8.99,8.99,7.82,8.16
2020-12-15,8.15,8.63,8.15,8.63
2020-12-19,8.13,8.3,7.8,7.8
2020-12-23,7.68,7.68,6.71,7.13
2020-12-27,5.9,6.7,5.9,6.37
2020-12-31,6.4,7.12,6.4,6.62
2021-1-3,6.19,6.19,5.59,5.59
2021-1-7,5.54,5.89,5.3,5.89
2021-1-11,5.95,6.48,5.61,6.48
2021-1-15,5.61,6.41,5.61,6.41
2021-1-19,6.34,7.8,6.34,7.8
2021-1-23,7.2,7.24,6.03,6.45
2021-1-27,6.59,7.05,6.59,6.78
2021-1-31,6.06,6.66,6.06,6.66
2021-2-3,6.55,6.93,6.55,6.93
2021-2-7,7.28,8.9,7.25,8.14
2021-2-11,8.04,9.68,8.04,9.64
2021-2-15,10.43,11.95,10.43,11.95
2021-2-19,10.85,12.42,10.85,12.42
2021-2-23,12.7,12.7,10.67,10.67
2021-2-27,9.33,9.83,9.33,9.56
2021-2-28,9.67,9.67,8.91,9.46
2021-3-7,9.92,10.02,9.44,10.02
2021-3-11,10.18,10.74,10.11,10.23
2021-3-15,10.04,10.19,9.87,9.87
2021-3-19,9.66,10.37,9.66,10.37
2021-3-23,10.27,10.27,9.92,9.92
2021-3-27,11.45,12.15,10.46,12.15
2021-3-31,11.84,12.37,11.77,12.32
2021-4-3,11.95,13.08,11.84,13.08
2021-4-7,11.65,13.41,11.65,13.41
2021-4-11,12.23,16.93,12.23,16.4
2021-4-15,15.6,15.86,15.27,15.31
2021-4-19,16.05,16.58,13.65,13.65
2021-4-23,12.58,14.55,12.58,12.9
2021-4-27,14.75,18.53,12.87,18.53
2021-4-30,20.88,22.87,19.02,22.87
2021-5-3,23.27,23.66,22.52,23.66
2021-5-7,32.27,36.84,32.27,34.02
2021-5-11,32.46,32.49,30.9,30.9
2021-5-15,33.46,33.46,31.75,33.17
2021-5-19,31.12,31.12,26.93,27.67
2021-5-23,19.24,19.24,19.24,19.24
