date,open,high,low,close
2019-5-3,4.79,4.79,4.74,4.75
2019-5-7,5.05,5.05,4.86,4.87
2019-5-11,4.82,4.87,4.81,4.81
2019-5-15,5.59,6.04,5.32,6.04
2019-5-19,6.51,6.51,5.93,5.93
2019-5-23,6.48,6.48,5.95,5.95
2019-5-27,6.02,6.87,6.02,6.87
2019-5-31,8.08,8.08,7.33,7.33
2019-6-3,8.59,8.59,7.75,7.76
2019-6-7,6.73,6.73,6.26,6.39
2019-6-11,6.67,6.67,6.16,6.43
2019-6-15,6.33,6.55,6.33,6.55
2019-6-19,6.89,7.12,6.78,6.78
2019-6-23,6.88,7.47,6.86,7.47
2019-6-27,7.24,7.24,6.76,6.76
2019-6-30,5.92,6.36,5.92,6.36
2019-7-3,5.76,6.04,5.76,5.88
2019-7-7,6.07,6.07,5.75,5.78
2019-7-11,5.94,5.95,5.29,5.29
2019-7-15,4.69,4.81,4.1,4.1
2019-7-19,4.32,4.32,3.68,4.1
2019-7-23,4.04,4.34,4.04,4.13
2019-7-27,4.17,4.63,4.17,4.63
2019-7-31,4.25,4.25,4.19,4.19
2019-8-3,4.43,4.43,4.19,4.19
2019-8-7,4.27,4.46,4.21,4.21
2019-8-11,4.23,4.23,3.9,4.07
2019-8-15,4.2,4.2,3.65,3.65
2019-8-19,3.63,3.69,3.56,3.69
2019-8-23,3.73,3.73,3.51,3.65
2019-8-27,3.68,3.68,3.55,3.58
2019-8-31,3.54,3.54,3.2,3.21
2019-9-3,3.33,3.33,3.26,3.32
2019-9-7,3.35,3.35,3.22,3.22
2019-9-11,3.57,3.89,3.57,3.78
2019-9-15,3.75,4.03,3.73,4.03
2019-9-19,4.07,4.08,4.07,4.07
2019-9-23,3.97,4.02,3.81,3.81
2019-9-27,3.68,3.68,2.79,2.79
2019-9-30,2.83,2.83,2.78,2.78
2019-10-3,2.96,3.01,2.96,3.01
2019-10-7,3.04,3.04,2.92,2.92
2019-10-11,3.19,3.24,3.11,3.11
2019-10-15,3.06,3.16,3.06,3.16
2019-10-19,2.96,2.96,2.88,2.88
2019-10-23,2.87,2.93,2.87,2.9
2019-10-27,2.71,3.18,2.71,3.13
2019-10-31,3.32,3.4,3.27,3.27
2019-11-3,3.26,3.35,3.26,3.32
2019-11-7,3.27,3.61,3.27,3.61
2019-11-11,3.47,3.58,3.41,3.58
2019-11-15,3.44,3.48,3.4,3.4
2019-11-19,3.33,3.4,3.19,3.19
2019-11-23,3.12,3.12,2.62,2.62
2019-11-27,2.68,2.68,2.42,2.61
2019-11-30,2.68,2.79,2.62,2.79
2019-12-3,2.75,2.78,2.68,2.68
2019-12-7,2.69,2.73,2.63,2.73
2019-12-11,2.72,2.74,2.6,2.6
2019-12-15,2.57,2.62,2.57,2.57
2019-12-19,2.56,2.56,2.2,2.46
2019-12-23,2.45,2.53,2.44,2.53
2019-12-27,2.52,2.53,2.48,2.52
2019-12-31,2.57,2.69,2.57,2.62
2020-1-3,2.59,2.6,2.46,2.46
2020-1-7,2.63,2.85,2.63,2.85
2020-1-11,2.85,2.98,2.75,2.98
2020-1-15,2.98,3.83,2.98,3.83
2020-1-19,3.76,3.92,3.76,3.8
2020-1-23,3.6,3.65,3.6,3.64
2020-1-27,3.56,3.64,3.55,3.64
2020-1-31,3.95,4.34,3.95,4.34
2020-2-3,4.1,4.21,4.1,4.21
2020-2-7,4.21,4.58,4.21,4.58
2020-2-11,4.6,4.99,4.6,4.92
2020-2-15,5.26,5.35,5.26,5.35
2020-2-19,4.72,4.72,4.36,4.57
2020-2-23,3.98,4.09,3.98,4.09
2020-2-27,4.38,4.38,3.54,3.54
2020-2-29,3.57,3.57,3.52,3.52
2020-3-3,3.52,3.69,3.52,3.69
2020-3-7,3.63,3.83,3.59,3.83
2020-3-11,3.64,3.64,3.04,3.07
2020-3-15,3.07,3.07,1.89,1.95
2020-3-19,2.06,2.06,1.88,1.99
2020-3-23,2.28,2.28,2.14,2.14
2020-3-27,2.29,2.35,2.29,2.33
2020-3-31,2.21,2.23,2.12,2.23
2020-4-3,2.22,2.3,2.22,2.3
2020-4-7,2.33,2.75,2.33,2.75
2020-4-11,2.63,2.74,2.49,2.49
2020-4-15,2.51,2.51,2.45,2.46
2020-4-19,2.4,2.73,2.4,2.73
2020-4-23,2.6,2.62,2.51,2.62
2020-4-27,2.65,2.74,2.65,2.74
2020-4-30,2.74,3.0,2.74,3.0
2020-5-3,2.82,2.94,2.82,2.94
2020-5-7,2.84,2.84,2.7,2.7
2020-5-11,2.76,2.76,2.45,2.45
2020-5-15,2.4,2.62,2.4,2.62
2020-5-19,2.58,2.66,2.58,2.66
2020-5-23,2.64,2.64,2.46,2.56
2020-5-27,2.56,2.56,2.5,2.5
2020-5-31,2.57,2.77,2.57,2.77
2020-6-3,2.68,2.82,2.67,2.67
2020-6-7,2.69,2.81,2.69,2.8
2020-6-11,2.81,2.81,2.75,2.76
2020-6-15,2.52,2.6,2.52,2.57
2020-6-19,2.53,2.57,2.53,2.54
2020-6-23,2.52,2.59,2.51,2.59
2020-6-27,2.57,2.57,2.48,2.48
2020-6-30,2.33,2.38,2.33,2.38
2020-7-3,2.37,2.38,2.36,2.36
2020-7-7,2.41,2.61,2.41,2.61
2020-7-11,2.56,2.68,2.56,2.62
2020-7-15,2.62,2.62,2.55,2.56
2020-7-19,2.54,2.54,2.5,2.5
2020-7-23,2.58,2.66,2.56,2.66
2020-7-27,2.65,2.73,2.59,2.71
2020-7-31,2.84,3.05,2.84,3.05
2020-8-3,3.09,3.31,2.94,2.94
2020-8-7,3.05,3.09,3.03,3.09
2020-8-11,3.01,3.23,3.01,3.23
2020-8-15,3.02,3.25,3.02,3.25
2020-8-19,3.73,3.85,3.58,3.58
2020-8-23,3.35,3.44,3.25,3.37
2020-8-27,3.32,3.39,3.12,3.12
2020-8-31,2.97,3.26,2.97,3.26
2020-9-3,3.22,3.48,3.1,3.1
2020-9-7,2.62,3.01,2.62,2.91
2020-9-11,2.85,2.85,2.75,2.78
2020-9-15,2.78,2.81,2.72,2.73
2020-9-19,2.71,2.74,2.69,2.69
2020-9-23,2.7,2.7,2.51,2.57
2020-9-27,2.44,2.57,2.44,2.57
2020-9-30,2.59,2.6,2.56,2.6
2020-10-3,2.58,2.58,2.48,2.48
2020-10-7,2.48,2.69,2.48,2.69
2020-10-11,2.64,2.64,2.61,2.64
2020-10-15,2.66,2.66,2.61,2.61
2020-10-19,2.59,2.59,2.53,2.55
2020-10-23,2.58,2.67,2.53,2.67
2020-10-27,2.64,2.7,2.63,2.63
2020-10-31,2.67,2.67,2.51,2.51
2020-11-3,2.53,2.53,2.43,2.43
2020-11-7,2.37,2.53,2.35,2.53
2020-11-11,2.5,2.54,2.5,2.5
2020-11-15,2.5,2.6,2.46,2.54
2020-11-19,2.5,2.71,2.5,2.64
2020-11-23,2.63,3.23,2.63,3.06
2020-11-27,3.38,3.59,2.94,2.94
2020-11-30,2.87,3.03,2.87,3.03
2020-12-3,3.26,3.26,3.01,3.06
2020-12-7,3.08,3.08,2.87,2.99
2020-12-11,2.95,2.95,2.74,2.74
2020-12-15,2.7,2.85,2.7,2.84
2020-12-19,2.86,3.09,2.86,3.06
2020-12-23,3.06,3.13,2.91,2.91
2020-12-27,2.32,2.67,2.32,2.61
