date,open,high,low,close
2020-1-31,10.36,12.29,10.36,12.29
2020-2-3,11.27,11.53,11.27,11.37
2020-2-7,11.76,12.31,11.4,12.12
2020-2-11,11.7,11.85,11.69,11.85
2020-2-15,11.96,12.21,11.96,11.99
2020-2-19,10.35,10.35,9.65,9.82
2020-2-23,8.88,9.48,8.88,9.48
2020-2-27,9.73,9.73,7.66,7.66
2020-2-29,7.68,7.68,7.46,7.46
2020-3-3,7.37,8.43,7.37,8.43
2020-3-7,8.49,8.49,7.93,8.19
2020-3-11,7.81,7.81,6.42,6.79
2020-3-15,6.59,6.59,3.86,4.6
2020-3-19,5.03,5.03,4.47,4.59
2020-3-23,5.06,5.06,4.62,4.62
2020-3-27,4.91,5.12,4.91,5.12
2020-3-31,4.97,4.97,4.82,4.94
2020-4-3,4.95,5.1,4.95,5.1
2020-4-7,5.12,5.57,5.03,5.57
2020-4-11,5.46,5.89,5.24,5.24
2020-4-15,5.28,5.3,5.19,5.24
2020-4-19,5.1,5.66,5.1,5.66
2020-4-23,5.48,5.48,5.19,5.38
2020-4-27,5.54,6.24,5.54,6.24
2020-4-30,6.1,6.73,6.1,6.73
2020-5-3,6.44,7.46,6.44,7.46
2020-5-7,7.2,7.2,6.97,6.97
2020-5-11,7.11,7.19,6.27,6.27
2020-5-15,6.03,6.26,6.03,6.26
2020-5-19,6.49,6.71,6.49,6.66
2020-5-23,6.66,6.66,6.11,6.42
2020-5-27,6.55,6.78,6.55,6.72
2020-5-31,6.75,7.46,6.75,7.46
2020-6-3,7.01,7.15,6.99,6.99
2020-6-7,6.93,6.93,6.85,6.86
2020-6-11,6.83,6.9,6.79,6.8
2020-6-15,6.28,6.49,6.28,6.32
2020-6-19,6.25,6.28,6.22,6.22
2020-6-23,6.34,6.38,6.2,6.38
2020-6-27,6.37,6.37,6.04,6.04
2020-6-30,5.59,5.83,5.59,5.83
2020-7-3,5.73,5.73,5.65,5.65
2020-7-7,5.65,6.12,5.65,6.12
2020-7-11,6.21,6.66,6.21,6.38
2020-7-15,6.51,6.51,6.31,6.32
2020-7-19,6.22,6.22,6.03,6.05
2020-7-23,6.1,6.35,6.04,6.35
2020-7-27,6.44,6.69,6.26,6.63
2020-7-31,7.11,7.34,7.11,7.34
2020-8-3,7.38,7.84,7.18,7.18
2020-8-7,7.15,7.22,7.11,7.11
2020-8-11,6.87,7.06,6.86,7.06
2020-8-15,6.76,6.95,6.76,6.91
2020-8-19,7.18,7.39,7.18,7.26
2020-8-23,6.81,6.97,6.66,6.77
2020-8-27,6.77,6.86,6.46,6.46
2020-8-31,6.34,6.69,6.34,6.69
2020-9-3,6.61,6.73,6.32,6.32
2020-9-7,5.72,5.72,5.03,5.16
2020-9-11,5.09,5.2,5.07,5.2
2020-9-15,5.22,5.24,5.07,5.17
2020-9-19,5.19,5.21,5.13,5.2
2020-9-23,5.24,5.24,4.85,4.96
2020-9-27,4.85,5.36,4.85,5.36
2020-9-30,5.43,5.43,5.41,5.41
2020-10-3,5.39,5.39,5.18,5.18
2020-10-7,5.12,5.23,5.1,5.23
2020-10-11,5.16,5.29,5.16,5.29
2020-10-15,5.44,5.46,5.35,5.39
2020-10-19,5.31,5.31,5.17,5.24
2020-10-23,5.22,5.6,5.08,5.6
2020-10-27,5.47,5.54,5.43,5.43
2020-10-31,5.45,5.45,5.27,5.27
2020-11-3,5.26,5.26,4.96,4.96
2020-11-7,4.89,5.34,4.87,5.34
2020-11-11,5.07,5.2,5.03,5.12
2020-11-15,5.08,5.12,5.02,5.04
2020-11-19,5.02,6.08,5.02,6.08
2020-11-23,5.9,6.55,5.9,6.02
2020-11-27,6.53,7.26,6.1,6.1
2020-11-30,6.22,6.39,6.22,6.39
2020-12-3,6.7,6.7,6.18,6.26
2020-12-7,6.59,6.59,6.0,6.16
2020-12-11,6.15,6.15,5.77,5.9
2020-12-15,5.83,6.11,5.83,6.02
2020-12-19,6.06,6.47,6.06,6.4
2020-12-23,6.42,6.49,6.13,6.14
2020-12-27,5.12,5.84,5.12,5.84
2020-12-31,5.81,5.93,5.68,5.68
2021-1-3,5.67,5.79,5.67,5.79
2021-1-7,6.63,7.63,6.63,7.63
2021-1-11,7.22,8.93,6.94,8.93
2021-1-15,7.25,7.76,7.02,7.76
2021-1-19,7.61,7.79,7.61,7.66
2021-1-23,7.89,7.93,7.11,7.45
2021-1-27,7.45,7.63,7.43,7.43
2021-1-31,6.89,7.64,6.89,7.53
2021-2-3,7.41,7.8,7.41,7.8
2021-2-7,7.92,8.74,7.63,8.74
2021-2-11,8.27,10.37,8.27,10.37
2021-2-15,11.59,16.46,11.59,16.13
2021-2-19,14.57,15.25,14.37,14.97
2021-2-23,15.39,15.74,14.02,14.02
2021-2-27,11.34,11.91,10.76,10.76
2021-2-28,11.21,11.21,10.26,10.94
2021-3-7,11.3,11.3,10.99,11.16
2021-3-11,11.58,12.35,11.58,12.0
2021-3-15,12.24,13.88,11.91,12.87
2021-3-19,12.14,12.54,12.14,12.17
2021-3-23,12.32,12.37,11.76,11.76
2021-3-27,12.28,12.28,11.06,11.75
2021-3-31,11.76,12.98,11.76,12.98
2021-4-3,14.05,15.21,14.05,15.21
2021-4-7,13.56,17.83,13.56,17.83
2021-4-11,19.3,20.37,18.73,20.37
2021-4-15,20.27,21.86,19.5,21.86
2021-4-19,28.73,38.27,28.73,37.22
2021-4-23,33.63,34.11,32.26,34.11
2021-4-27,32.78,32.78,29.23,32.76
2021-4-30,33.55,35.03,33.55,34.53
2021-5-3,36.41,44.86,36.41,44.86
2021-5-7,51.9,136.38,51.9,136.38
2021-5-11,120.44,125.75,106.03,106.03
2021-5-15,111.43,111.43,87.04,104.37
2021-5-19,94.9,94.9,89.27,89.27
2021-5-23,60.22,60.22,60.22,60.22
